artwork_id,artist_name,title,exhibition_history,is_on_view,date,category_titles,artwork_type_title
25809,"Pablo Picasso
Spanish, active France, 1881–1973",Maquette for Richard J. Daley Center Sculpture,"London, Tate Gallery, Picasso Sculpture, Ceramics, Graphic Work, June 9–Aug. 13, 1967, p. 108, cat. 203 (ill.).

New York, Museum of Modern Art, The Sculpture of Picasso, Oct. 9, 1967–Jan. 7, 1968, pp. 206 and 225, cat. 204 (ill.).

Art Institute of Chicago, Picasso in Chicago, Feb. 3–Mar. 31, 1968, hors cat..

New York, Museum of Modern Art, Picasso Retrospective, May 1–Sept. 16, 1980, p. 442 (ill.).

Milwaukee Art Museum, Controversial Public Art: From Rodin to di Suvero, Oct. 21, 1983–Jan. 15, 1984, p. 40, cat. 32.

New York, Whitney Museum of American Art, Picasso and American Art, Sept. 28, 2006–Jan. 28, 2007, pp. 254, 258, 260, pl. 133, and 387; San Francisco Museum of Modern Art, Feb. 25–May 28 2007; Minneapolis, Walker Art Center, June 17–Sept. 9, 2007.

New York, Museum of Modern Art, Picasso Sculpture, Sept. 14, 2015–Feb. 7, 2016; Paris, Musée Picasso, Mar. 8-Aug. 28, 2016.

Malaga, Museo Picasso Malaga, Picasso Sculptor: Matter and Body, May 8–Sept. 10, 2023, no cat. no.; Bilbao, Museo Guggenheim, Sept. 29, 2023–Jan. 14, 2024 (Malaga only).

Barcelona, simultaneously held at Fundació Joan Miró and Musée Picasso, Miró–Picasso, Oct. 20, 2023–Feb. 25, 2024; no cat. no; Paris, Musée national Picasso-Paris, Mar. 28–July 28, 2024 [Fundació Joan Miró only].",False,1964,Modern Art,Sculpture
25374,"Pieter Bruegel, the elder
Flemish, 1525/30-1569",The Hare Hunters,,False,1566,Prints and Drawings,Print
24331,"Pablo Picasso (Spanish, 1881-1973)
published by Galerie Louise Leiris",Portrait of D. H. Kahnweiler III,,False,"June 3, 1957",Prints and Drawings,Print
24217,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","The Tavern: Young Catalan Fisherman Recounting His Life to an Old Bearded Fisherman, from the Vollard Suite",,False,"November 29, 1934, printed and published 1939",Prints and Drawings,Print
24205,"Pablo Picasso
Spanish, 1881-1973",Nessus and Deianira,"New York, Curt Valentin Gallery, ""Pablo Picasso 1920–25,"" September 22–October 18, 1952, cat. 14, as The Centaur Nessus.

New York, Schaeffer Gallery, ""Contemporary Spanish Painting,"" January 19–February 6, 1953, cat. 40 (ill.); traveled to Barnard College.

New York, Galerie Chalette, ""Picasso - The Woman,"" April 16–May 19, 1956, cat. 10 (ill.).

New York, Museum of Modern Art, ""Picasso: 75th Anniversary Exhibition,"" May 22–September 8, 1957, p. 51 (ill.); traveled to The Art Institute of Chicago, October 29–December 8, 1957.

Philadelphia Museum of Art, ""Picasso,"" January 8–February 23, 1958, cat. 95 (ill.).

Rotterdam, The Netherlands, Museum Boymans, ""Van Clouet tot Matisse: tentoonstelling van franse tekeningen uit amerikaanse collectives,"" July 31–September 28, 1958, pp. 142 and 204, cat. 219 (ill.).

New York, The Metropolitan Museum of Art, ""French Drawings from American Collections, Clouet to Matisse,"" February 3–March 15, 1959, p. 141, cat. 219 (ill.).

Paris, Musée de l’Orangerie, ""De Clout a Matisse: Dessins Français des Collection Américaines, 1958–1959,"" cat. 219 (ill.).

Poughkeepsie, NY, Vassar College, ""Centennial Loan Exhibition,"" 1961, cat. 124 (ill.).

Fort Worth, Tex. and Dallas, Tex., The Fort Worth Art Center and the Dallas Museum of Fine Arts, ""Picasso,"" February 8–March 26, 1967, p. 103, cat. 178 (ill.).

The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, pp. 57, 75, and 116–117, cat. 82 (ill.).

New York, Marlborough Gallery, ""Homage to Picasso,"" October 1971, cat. 29 (ill.).

Paris, Musée du Louvre, ""Dessins Français de l’Art Institute de Chicago de Watteau à Picasso,"" October 15, 1976–January 17, 1977, cat. 81 (ill.).

Frankfort am Main, Germany, Städtische Galerie in Städelschen Kunstinstiutut, ""Franzöische Zeichnungen aus de Art Institute of Chicago,"" February 10–April 10, 1977, pp. 180–181, cat. 87 (ill.).

New York, Museum of Modern Art, ""Pablo Picasso: A Retrospective,"" May 1–September 16, 1980, p. 226 (ill.).

Cambridge, Fogg Museum of Art, ""Master Drawings by Picasso,"" February 20–April 5, 1981, pp. 162–163, cat. 65 (ill.); traveled to The Art Institute of Chicago, April 29–June 14, 1981 and the Philadelphia Museum of Art, July 11–August 23, 1981.

The Art Institute of Chicago, ""Master Drawings from The Art Institute of Chicago: The Harold Joachim Years 1958–1983,"" July 24–September 30, 1985, pp. 204–205, cat. 95 (ill.).

Tubingen, Germany, Kunsthalle Tubingen, ""Picasso,"" April 5–May 25, 1986, cat. 105 (ill.); traveled to the Kunstsammlung Nordrhein-Westfalen, Düsseldorf.

New York, Pace Gallery, ""Je suis le cahier: The Sketchbooks of Pablo Picasso,"" 1986, hors cat.; shown only at The Art Institute of Chicago, July 10–August 23, l987.

Stockholm Moderna Museet, ""Pablo Picasso,"" October 15, 1988–January 8, 1989, cat. 187 (ill.).

Paris, Musée Picasso, ""Picasso et le Voyage d’Italie,"" March 14–July 12, 1998, cat. 211 (ill.); traveled to the Palazzo Grassi, Venice.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 62, cat. 68 (ill.), cat. by Stephanie d'Alessandro.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,"September 22, 1920",Prints and Drawings,Drawing and Watercolor
23968,"Pablo Picasso
Spanish, active France, 1881-1973",Nude under a Pine Tree,"Moscow, Pavilion of Culture, French National Exhibition, August 15–September 15, 1961, cat. 48.

Houston, Museum of Fine Arts, Three Spaniards: Picasso, Miro, Chillida, February 6–March 4, 1962 (ill.).

Fredericton, New Brunswick, Canada, Beaverbrook Art Gallery, Dunn International Exhibition, September 1963, cat. 70 (ill.); traveled to The Tate Gallery, London, November 15–December 22, 1963.

Tokyo, National Museum of Modern Art, Pablo Picasso, May 23–July 5, 1964, cat. 133 (ill.) as Female Nude Under a Pine; traveled to Kyoto, National Museum of Modern Art, July 10–August 2, 1964; and Nagoya, Prefectural Museum of Art, August 7–18, 1964.

Chicago, Art Institute, Picasso in Chicago, February 3–March 31, 1968, pp. 50 and 115, cat. 54 (ill.).

Chicago, Art Institute, The Grant J. Pick Collection, June 20–August 16, 1970, p. 6–7 (ill.).

New York, Marlborough Gallery, Homage to Picasso, October 5–30, 1971, p. 88, cat. 77 (ill.).

London, The Tate Gallery, Late Picasso: Paintings, Sculpture, Drawings, Prints 1953–1972, June 23–September 18, 1988, p. 161, cat. 10 (ill.); traveled to Paris, Musée National d’Art Moderne, February 17–May 16, 1988, cat. 15 (ill.).

Berlin, Nationalgalerie, Pablo Picasso: Die Zeit nach Guernica 1937-1973, December 8, 1992–February 21, 1993, cat. 122 (ill.), as Weiblicher Akt Unter Einer Kiefer; traveled to Munich, Kunsthalle, March 11–June 6, 1993, and Hamburg, Kunsthalle, June 18–August 18, 1993.

West Palm Beach, Fla., Norton Gallery School of Art, Picasso: A Vision, March 2–April 3, 1994, pp. 20 and 49, cat. 27 (ill.).

Fort Worth, Kimbell Art Museum, The Age of Picasso and Matisse: Modern Masters from the Art Institute of Chicago, October 6, 2013–February 16, 2014, no cat. no. ",True,"January 20, 1959",Modern Art,Painting
23701,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (Italian, 1922-2007)
published by Galerie Louise Leiris",Picador and Bullfighter,,False,"September 8, 1959, published 1960",Prints and Drawings,Print
22667,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (Italian, 1922-2007)
published by Galerie Louise Leiris",Still Life with Glass Under the Lamp,,True,"March 19, 1962, published 1963",Prints and Drawings,Print
22658,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (Italian, 1922-2007)
published by Galerie Louise Leiris",Glass Under Lamp,,False,"1962, published 1963",Prints and Drawings,Print
22655,"Pablo Picasso (Spanish, 1881-1973)
published by Galerie Louise Leiris",Jacqueline in Profile to the Right,,True,"December 27, 1958",Prints and Drawings,Print
22652,"Pablo Picasso (Spanish, 1881-1973)
printed by Fernand Mourlot (French, 1895–1988)",Games and Reading,,True,"January 23–24, 1953",Prints and Drawings,Print
22649,"Pablo Picasso
Spanish, 1881-1973",The Sleeping Woman,,False,"March 23, 1947",Prints and Drawings,Print
21112,"Pablo Picasso (Spanish, 1881-1973)
printed by Bruant","On the Beach, I (Two Nude Women), from Quatre Lithographies",,False,"March 8, 1921, published April 1923",Prints and Drawings,Print
21106,"Pablo Picasso (Spanish, 1881-1973)
printed by Louis Fort (French, 19th-20th century)
published by Ambroise Vollard (French, 1867-1939)","Salomé, from The Saltimbanques",,False,"1905, printed and published 1913",Prints and Drawings,Print
20558,"Pablo Picasso
Spanish, 1881-1973",Bust of a Woman,"Philadelphia, Pennsylvania Museum of Art, ""The Collection of Earl Horter,"" February 17–March 13, 1934, no. cat.

Chicago, The Arts Club, ""Modern Paintings from the Collection of Mr. Earl Horter of Philadelphia,"" April 3-26, 1934, n.p., cat. 47, as Watercolor Negro Period.

The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, pp. 67 and 116, cat. 72 (ill.).

Kunsthalle Bielefeld, ""Zeichnungen und Collagen des Kubismus-Picasso-Braque-Gris,"" March 11–April 29, 1979, p. 267, cat. 54 (ill.).

The Art Institute of Chicago, ""Great Drawings from the Art Institute of Chicago: The Harold Joachim Years, 1958-1983,"" July–Septemper 1985, pp. 202–203, cat. 94 (ill.).

Philadelphia Museum of Art, ""Mad for Modernism: Earl Horter and His Collection,"" March 7, 1999–May 16, 1999, p. 90, cat. 33 (ill.). 

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 47, cat. 44 (ill.), cat. by Stephanie d'Alessandro.",False,late 1909,Prints and Drawings,Drawing and Watercolor
20522,"Pablo Picasso
Spanish, active France, 1881–1973",Jester,"Chicago, Art Institute, Cézanne’s Harlequin, Feb. 26–May 30, 2011, no cat. no. (ill.).

Chicago, Art Institute, Picasso and Chicago, Feb. 20–May 12, 2013, cat. 20 (ill.), as Jester, spring 1905.",True,1905,Modern Art,Sculpture
20241,"Pablo Picasso
Spanish, 1881-1973",Portrait of Eugenia Errazuriz,"The Art Institute of Chicago, ""The Grant J. Pick Collection,"" June 20–August 16, 1970, p. 9.

New York, Pace Gallery, ""Je suis le cahier: The Sketchbooks of Pablo Picasso, 1986,"" hors cat.; shown only at The Art Institute of Chicago, July 10–August 23, l987.",False,1921,Prints and Drawings,Drawing and Watercolor
18709,"Pablo Picasso (Spanish, 1881-1973)
printed by Eugène Delâtre (French, 1864-1938)","The Frugal Meal, from The Saltimbanques",,True,September 1904,Prints and Drawings,Print
18187,"Pablo Picasso (Spanish, 1881-1973)
printed by Leblanc and Trautmann
published by Marcel Guiot (French, 1893-1977)","The Three Bathers, III",,False,"1923, printed and published 1931",Prints and Drawings,Print
17924,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Ambroise Vollard (French, 1867-1939)","The Embrace III, from the Vollard Suite",,True,"April  23, 1933, printed and published 1939",Prints and Drawings,Print
15233,"Philip Galle (Flemish, 1537–1612)
after Pieter Bruegel, the Elder (Flemish, 1525/30-1569)",The Resurrection,,True,c. 1580,Prints and Drawings,Print
14839,"Pablo Picasso
Spanish, 1881-1973",At the Cabaret,"Birmingham, Ala., Birmingham Museum of Art, ""Exhibition of French Drawings (Le Fin du Siècle),"" October 5–November 1, 1952, no cat.

The Art Institute of Chicago, ""Picasso in Chicago,"" Februry 3–March 31, 1968, pp. 56, 59, and 116, cat. 59, (ill.); as c. 1898–1900.

Chicago, R. S. Johnson-International Gallery, ""Homage to Picasso,"" Winter 1973, pp. 5 and 57, cat. 1, (ill.).

Princeton, N.J., The Art Museum, Princeton University, ""Els Quatre Gats: Art in Barcelona around 1900,"" January 28–March 26, 1978, pp. 98–99, cat. 28, (ill.).

Washington D.C., Hirshhorn Museum, ""Els Quatre Gats: Art in Barcelona around 1900,"" April 14–June 26, 1978.

Cambridge, Mass., Fogg Art Museum, ""Master Drawings by Picasso,"" 1981, p. 253, no. 2; shown only at The Art Institute of Chicago,  April 29–June 14, 1981. 

New York, Pace Gallery, ""Je Suis le Cahier: The Sketchbooks of Pablo Picasso,"" 1986, hors cat.; shown only at The Art Institute of Chicago, July 10–August 23, l987.

The Art Institute of Chicago, April 26, 1990-March 9, 1992.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, hors cat.",False,1901,Prints and Drawings,Drawing and Watercolor
13574,"Pablo Picasso
Spanish, 1881-1973",Study of a Seated Man,"The Art Institute of Chicago, ""Century of Progress Exhibition,"" June 1–November 1, 1933, cat. 1045, as Male Nude, Right Arm Overhead, Etc.

Hartford, Conn., Wadsworth Atheneum, ""Pablo Picasso,"" February 6–March 1, 1934, cat. 89.

Iowa City, University of Iowa, ""Six Centuries of Master Drawings,"" Summer 1951, cat. 213, as Nude Man, Crossed Legs.

The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, cat. 61.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 41, cat. 17 (ill.), cat. by Stephanie d'Alessandro.",False,1905,Prints and Drawings,Drawing and Watercolor
12867,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)
published by Galerie Louise Leiris",Woman with Tambourine,,True,"1939, printed 1942, published 1943",Prints and Drawings,Print
11294,"Pablo Picasso
Spanish, active France, 1881–1973",Half-Length Female Nude,"Paris, Galerie Bernheim–Jeune, Collection Paul Guillaume, May 25–June 27, 1929. 

New York, Valentine [Dudensing] Gallery, Picasso: Retrospective Exhibition 1901–1934, (alt. title Picasso 1901–1934), Oct. 26–Nov. 21, 1936, cat. 31, as Buste de Femme, 1907–8. 

Detroit Institute of Arts, Walter P. Chrysler Collection, Oct. 1937, cat. 18, as Buste de femme–jeune fille.

San Francisco, M. H. de Young Memorial Museum, Seven Centuries of Painting, Dec. 29, 1939–Jan. 28, 1940, cat. y-192, as Portrait of a Woman.

Arts Club of Chicago, Origins of Modern Art, Apr. 2–30, 1940, cat. 68, as Portrait of a Woman.

Richmond, Virginia Museum of Fine Arts, Collection of Walter P. Chrysler Jr., Jan. 16–Mar. 4, 1941, cat. 156, as Buste de Femme; Philadelphia Museum of Art, March 29–May 11, 1941.

Paris, Musée des Arts Decoratifs, Picasso: Peintures 1900–1955, June–Oct. 1955, cat. 13, as Buste de femme nu. 

New York, Museum of Modern Art, The School of Paris: Paintings from the Florence May Schoenborn and Samuel A. Marx Collection, Nov. 1, 1965–Jan.2, 1966, no cat. no., as Bust of a Woman; Chicago, The Art Institute of Chicago, Feb. 11–Mar. 27, 1966; St. Louis, City Art Museum of St. Louis, Apr. 27–June 13, 1966; Mexico City, Museo de Arte Moderno, July 2–Aug. 7, 1966; San Francisco, Museum of Art, Sept. 2–Oct. 2, 1966.

Chicago, Art Institute of Chicago, Picasso in Chicago, Feb. 3–Mar. 31, 1968, cat. 10, as Bust of Woman.

Chicago, Art Institute of Chicago, Frames: Selected European Frames from the Art Institute of Chicago, Oct. 17–Dec. 14, 1986.

Washington, National Gallery of Art, Picasso: The Early Years, 1892–1909, Mar. 30–July 27, 1997, cat. 179, as Bust of a Woman; Boston, Museum of Fine Arts, Sept. 10, 1997–Jan. 4, 1998.

Washington, National Gallery of Art, Picasso: The Early Years, 1892–1909, Mar. 30–July 27, 1997, cat. 152, as Girl with a Pitcher; traveled to Boston, Museum of Fine Arts, Sept. 10, 1997–Jan. 4, 1998.

Bergen, Kunstmuseum, Picasso: Figure and Image, Feb. 1–June 1, 2008, no cat. no.

Chicago, Art Institute of Chicago, Picasso and Chicago, Feb. 20–May 12, 2013, cat. 29.

Madrid, Museo Nacional Centro de Arte Reina Sofía, Picasso 1906: The Turning Point,  Nov. 15, 2023-Mar. 4, 2024, no cat.",False,autumn 1906,Modern Art,Painting
6560,"Pablo Picasso
Spanish, 1881-1973",Peasant Girls from Andorra,"The Art Institute of Chicago, ""Century of Progress Exhibition,"" June 1–November 1, 1933, p. 102, cat. 1047.

Hartford, Conn., Wadsworth Atheneum, ""Pablo Picasso,"" February 6–March 1, 1934, cat. 92.

New York, Museum of Modern Art, ""Picasso: Forty Years of His Art,"" November 15, 1939–January 7, 1940, p. 55, cat. 63 (ill.); traveled to The Art Institute of Chicago, February 1–March 3, 1940, the St. Louis Art Museum, March 16–April 14, 1940, and the Museum of Fine Arts, Boston April 26–May 25, 1940.

Art Gallery of Toronto, ""Picasso,"" April 1949, cat. 36.

San Antonio, Tex., McNay Art Institute, ""Picasso,"" November 4–December 5, 1954, cat. 14.

New York, Museum of Modern Art, ""Picasso: 75th Anniversary Exhibition,"" May 22–September 8, 1957, p. 28 (ill.); traveled to The Art Institute of Chicago, October 29–December 8, 1957.

Philadelphia Museum of Art, ""Picasso,"" January 8–February 23, 1958, cat. 29 (ill.).

New York, Wildenstein and Company, ""Master Drawings from The Art Institute of Chicago,"" October 17–November 30, 1963, cat. 155, pl. XLVIII.

Fort Worth, Tex., Fort Worth Art Center Museum and the Dallas Museum of Fine Arts, ""Picasso: Two Concurrent Retrospective Exhibitions,"" February 8–March 26, 1967, p. 101, cat. 151.

The Art Institute of Chicago, ""Picasso in Chicago,"" February 3–March 31, 1968, pp. 56, 62, and 116, cat. 64 (ill.).

Cambridge, Mass., Fogg Art Museum, Harvard University, ""Master Drawings by Picasso,"" 1981, pp. 70–71, cat. 20, (ill.); traveled to The Art Institute of Chicago and the Philadelphia Museum of Art.

Tübingen, Germany, Kunsthalle Tübingen, ""Picasso: Pastelle, Zeichnungen, Aquarelle,"" April 5–June 1, 1986, cat. 34 (ill.); traveled to Dusseldorf, Kunstsammlung Nordrheim-Westfalen, June 14–July 27, 1986.

New York, Pace Gallery, ""Je suis le cahier: The Sketchbooks of Pablo Picasso,"" 1986, hors cat.; shown only at The Art Institute of Chicago, July 10–August 23, l987.

Barcelona, Museu Picasso, ""Pablo Picasso 1905–1906,"" February 5–April 19, 1992, pp. 330–331, cat. 161 (ill.); traveled to the Kunstmuseum, Bern, May 8–June 26, 1992.

Art Institute of Chicago, ""Picasso and Chicago"", February 20-May 12, 2013, p. 38, cat. 27 (ill.), cat. by Stephanie d'Alessandro.",False,late summer 1906,Prints and Drawings,Drawing and Watercolor
